id,x,y,yaw
138,-220.361,168.734,2.43722
139,-220.949,169.253,2.43765
140,-221.773,169.941,2.43713
141,-222.538,170.59,2.43664
142,-223.318,171.315,2.43533
143,-224.177,172.003,2.4345
144,-225.133,172.839,2.43384
145,-226.113,173.752,2.43402
146,-227.287,174.629,2.43425
147,-228.246,175.539,2.43379
148,-229.53,176.644,2.43405
149,-230.662,177.792,2.43584
150,-231.882,178.835,2.43771
151,-233.436,179.984,2.43825
152,-234.671,181.232,2.43875
153,-235.977,182.399,2.4389
154,-237.037,183.317,2.43904
155,-238.448,184.501,2.4373
156,-240.198,185.975,2.43611
157,-241.72,187.358,2.43557
158,-243.157,188.596,2.43406
159,-244.561,189.834,2.43227
160,-246.042,191.23,2.4314
161,-247.487,192.512,2.43164
162,-249.062,193.922,2.43212
163,-250.874,195.501,2.43525
164,-252.457,197.023,2.43763
165,-254.005,198.337,2.43925
166,-255.905,199.945,2.44029
167,-257.57,201.277,2.44134
168,-259.288,202.705,2.44202
169,-260.938,204.145,2.44278
170,-262.772,205.832,2.44294
171,-264.563,207.547,2.44177
172,-266.15,209.005,2.44105
173,-267.742,210.367,2.43956
174,-269.454,211.981,2.43761
175,-271.015,213.323,2.43511
176,-272.625,214.82,2.43372
177,-274.099,216.073,2.43314
178,-275.547,217.51,2.43131
179,-276.974,218.73,2.43005
180,-278.311,219.95,2.42841
181,-279.438,220.992,2.42719
182,-280.571,221.889,2.42694
183,-281.687,222.901,2.42906
184,-283.003,224.033,2.43118
185,-283.967,224.929,2.43367
186,-284.939,225.829,2.43565
187,-285.871,226.669,2.43705
188,-286.657,227.356,2.43863
189,-287.668,228.246,2.4396
190,-288.26,228.691,2.44047
191,-289.137,229.575,2.43988
192,-290.135,230.455,2.44035
193,-291.199,231.281,2.44054
194,-292.126,232.094,2.43954
195,-292.947,232.875,2.44007
196,-293.748,233.512,2.4411
197,-294.681,234.442,2.43997
198,-295.607,235.126,2.44054
199,-296.457,235.819,2.44006
