id,x,y,yaw
66,-605.54,269.107,-2.51213
67,-607.542,267.9,-2.53247
68,-609.591,266.272,-2.55243
69,-612.509,265.284,-2.56203
70,-614.828,263.996,-2.57026
71,-616.979,262.783,-2.59354
72,-620.172,261.249,-2.60659
73,-622.877,260.186,-2.6215
74,-625.911,258.874,-2.64923
75,-628.55,257.555,-2.67466
76,-631.212,256.347,-2.69194
77,-634.283,255.303,-2.72329
78,-636.951,254.244,-2.7361
79,-639.454,252.925,-2.7533
80,-642.034,251.778,-2.75275
81,-644.987,251.119,-2.77586
82,-648.411,249.472,-2.76664
83,-651.517,248.641,-2.79261
84,-653.969,247.824,-2.79119
85,-656.765,246.96,-2.83388
86,-660.462,246.328,-2.83343
87,-662.953,245.649,-2.84903
88,-665.589,244.987,-2.86149
89,-669.492,243.706,-2.866
90,-672.478,242.785,-2.86343
91,-673.749,243.002,-2.87884
92,-676.341,241.996,-2.87355
93,-679.57,241.19,-2.86827
94,-682.484,239.908,-2.87755
95,-685.391,239.379,-2.88366
96,-688.367,238.802,-2.87966
97,-691.249,237.693,-2.87948
98,-695.039,237.037,-2.88724
99,-698.232,236.672,-2.88666
100,-700.721,236.547,-2.86765
101,-703.678,235.684,-2.87653
102,-707.026,234.84,-2.88414
103,-709.67,233.464,-2.88451
104,-712.534,233.49,-2.88571
105,-715.755,232.867,-2.89065
106,-718.912,231.99,-2.8923
107,-721.514,230.588,-2.8782
108,-724.148,229.203,-2.86917
109,-726.87,228.2,-2.86882
110,-729.863,227.314,-2.86484
111,-732.707,226.525,-2.8678
112,-735.724,225.906,-2.86927
113,-738.703,225.022,-2.87337
114,-742.235,224.908,-2.89157
115,-744.989,224.029,-2.86884
116,-747.264,223.405,-2.88035
117,-750.327,222.465,-2.86496
118,-752.821,222.18,-2.86646
119,-753.877,222.274,-2.84939
120,-758.411,221.671,-2.84207
121,-761.482,221.585,-2.84309
122,-764.91,219.758,-2.85098
123,-767.425,218.508,-2.86662
124,-770.258,217.845,-2.86857
125,-772.855,217.354,-2.87199
126,-775.285,216.3,-2.87507
127,-777.57,215.894,-2.87596
128,-779.812,215.267,-2.87317
129,-782.25,214.806,-2.87202
130,-784.87,214.227,-2.87825
131,-787.307,213.424,-2.87724
132,-789.742,212.586,-2.88068
133,-791.828,211.856,-2.88561
134,-793.646,211.405,-2.86868
135,-794.869,210.903,-2.86914
136,-795.868,209.785,-2.86081
137,-796.807,209.955,-2.87915
138,-798.326,210.139,-2.86421
139,-799.411,209.985,-2.87141
140,-800.43,209.58,-2.8738
141,-801.399,209.643,-2.86863
142,-802.384,209.617,-2.8612
143,-803.141,209.649,-2.8656
144,-803.883,209.571,-2.86533
145,-804.546,209.538,-2.85877
146,-804.738,209.086,-2.86544
147,-805.193,208.966,-2.8652
148,-805.009,208.986,-2.86292
149,-805.168,208.992,-2.86473
150,-805.107,208.865,-2.8632
151,-805.177,208.949,-2.8646
152,-805.239,208.965,-2.86384
153,-805.218,208.925,-2.86466
154,-805.231,208.971,-2.86437
155,-805.223,208.978,-2.86429
156,-805.068,208.924,-2.86309
157,-805.145,209.026,-2.86363
158,-805.198,209.082,-2.86247
159,-805.155,209.117,-2.86449
160,-805.246,208.972,-2.86327
161,-805.173,208.914,-2.86331
162,-805.151,208.984,-2.86347
163,-804.962,208.981,-2.86289
164,-805.081,208.986,-2.86166
165,-805.141,209.018,-2.86003
166,-805.136,209.222,-2.86314
167,-805.064,209.232,-2.86308
168,-805.009,209.255,-2.86383
169,-805.031,209.235,-2.86563
170,-805.323,209.086,-2.85452
171,-805.206,208.99,-2.86214
172,-805.216,208.981,-2.86219
173,-805.316,208.849,-2.86341
174,-805.65,208.653,-2.86571
175,-806.195,208.213,-2.8719
176,-807.096,208.03,-2.8695
177,-807.893,207.803,-2.86904
178,-808.514,207.936,-2.86781
179,-809.393,207.523,-2.85959
180,-810.671,207.057,-2.86334
181,-811.677,206.524,-2.86917
182,-812.751,205.653,-2.86654
183,-814.255,205.673,-2.86878
184,-815.416,205.414,-2.86254
185,-816.531,204.873,-2.8692
186,-817.935,204.489,-2.87208
187,-820.473,203.742,-2.86945
188,-821.778,203.465,-2.86714
189,-823.752,203.087,-2.87083
190,-825.489,202.669,-2.88273
191,-827.288,201.665,-2.89837
192,-828.925,201.327,-2.91472
193,-831.122,201.009,-2.91616
194,-832.894,200.571,-2.92952
195,-835.134,200.01,-2.9358
196,-837.689,199.181,-2.93219
197,-839.673,198.393,-2.94062
198,-842.026,197.733,-2.94613
199,-844.638,197.384,-2.94815
200,-846.003,196.79,-2.96527
201,-848.047,197.231,-2.99598
202,-849.605,197.46,-3.02564
203,-852.228,197.247,-3.03014
204,-854.459,197.029,-3.03932
205,-857.053,196.706,-3.05495
206,-859.299,196.519,-3.07643
207,-862.023,196.677,-3.09979
208,-864.381,196.66,-3.12526
209,-867.272,196.62,3.13251
210,-870.248,196.846,3.10731
211,-872.437,197.158,3.0853
212,-874.387,197.602,3.07423
213,-877.144,197.863,3.05391
214,-880.219,198.11,3.0345
215,-882.966,198.522,3.02648
216,-885.594,198.967,3.01375
217,-888.673,199.511,3.01098
218,-891.284,200.198,3.00434
219,-894.248,200.714,3.00058
220,-896.949,201.225,2.99864
221,-900.416,201.589,2.99946
222,-903.318,201.82,2.99096
223,-906.192,201.897,2.97861
224,-909.011,202.659,2.99156
225,-911.78,203.256,2.99405
226,-914.285,203.802,3.00822
227,-917.054,203.989,3.0009
228,-920.369,204.535,2.99761
229,-922.728,204.77,2.99725
230,-925.578,205.153,2.99807
231,-929.121,205.931,2.99192
232,-932.026,206.458,2.99417
233,-934.874,207.054,2.99897
234,-937.807,207.426,3.00374
235,-940.394,207.806,3.00376
236,-943.24,208.127,3.01599
237,-946.002,208.649,3.00915
238,-948.088,208.17,3.0287
239,-950.945,208.718,3.02736
240,-952.859,209.106,3.01525
241,-955.572,209.079,3.01739
242,-958.486,209.664,3.01874
243,-961.3,210.639,3.0198
244,-964.372,211.26,3.0165
245,-967.823,211.628,3.00801
246,-970.449,211.701,2.99836
247,-971.692,211.675,2.99323
248,-974.823,211.744,2.98441
249,-977.022,212.761,2.97506
250,-980.633,213.058,2.97237
251,-983.252,213.946,2.98626
252,-986.686,214.809,2.99411
253,-989.973,215.237,2.98626
254,-993.342,215.739,2.99388
255,-995.602,216.615,2.99897
256,-998.264,217.363,2.99516
257,-1001.01,217.605,2.99636
258,-1003.43,218.406,3.00382
259,-1006.4,218.902,3.00004
