id,x,y,yaw
74,-625.909,258.876,-2.64922
75,-628.553,257.556,-2.67466
76,-631.211,256.346,-2.69192
77,-634.28,255.302,-2.72329
78,-636.953,254.244,-2.7361
79,-639.456,252.927,-2.7533
80,-642.034,251.777,-2.75275
81,-644.981,251.119,-2.77587
82,-648.404,249.477,-2.76654
83,-651.519,248.636,-2.79261
84,-653.975,247.822,-2.79119
85,-656.189,247.053,-2.79534
86,-660.435,246.329,-2.83343
87,-662.969,245.648,-2.84903
88,-665.592,244.987,-2.86149
89,-669.482,243.711,-2.866
90,-672.483,242.783,-2.86343
91,-673.764,242.993,-2.87884
92,-676.334,242.004,-2.87355
93,-679.563,241.19,-2.86827
94,-682.485,239.912,-2.87755
95,-685.391,239.374,-2.88366
96,-688.367,238.801,-2.87966
97,-691.249,237.697,-2.87948
98,-695.032,237.034,-2.88724
99,-698.235,236.668,-2.88666
100,-700.727,236.544,-2.86764
101,-703.676,235.689,-2.87653
102,-707.022,234.841,-2.88414
103,-709.675,233.468,-2.88451
104,-712.534,233.479,-2.8857
105,-715.753,232.871,-2.89064
106,-718.909,231.991,-2.8923
107,-721.518,230.592,-2.8782
108,-724.148,229.204,-2.86917
109,-726.869,228.197,-2.86882
110,-729.861,227.312,-2.86484
111,-732.708,226.521,-2.86782
112,-735.723,225.904,-2.86927
113,-738.713,224.995,-2.87243
114,-742.239,224.902,-2.89164
115,-744.994,224.034,-2.86884
116,-747.268,223.404,-2.88035
117,-750.318,222.471,-2.86499
118,-752.824,222.175,-2.86646
119,-753.889,222.27,-2.84938
120,-758.385,221.676,-2.84207
121,-761.488,221.582,-2.84309
122,-764.909,219.771,-2.85098
123,-767.434,218.506,-2.86661
124,-770.257,217.839,-2.86857
125,-772.856,217.351,-2.872
126,-775.284,216.301,-2.87513
127,-777.572,215.89,-2.87596
128,-779.813,215.268,-2.87316
129,-782.249,214.805,-2.87202
130,-784.868,214.228,-2.87825
131,-787.308,213.426,-2.87724
132,-789.735,212.601,-2.88068
133,-791.831,211.855,-2.88561
134,-793.649,211.403,-2.86868
135,-794.862,210.894,-2.86918
136,-795.912,209.854,-2.86385
137,-796.813,209.945,-2.87932
138,-798.322,210.136,-2.86421
139,-799.411,209.991,-2.87143
140,-800.43,209.583,-2.8738
141,-801.4,209.64,-2.86862
142,-802.395,209.602,-2.86142
143,-803.143,209.649,-2.8656
144,-803.884,209.572,-2.86533
145,-804.547,209.538,-2.85877
146,-804.742,209.089,-2.86544
147,-805.192,208.964,-2.8652
148,-805.019,208.985,-2.86294
149,-805.166,208.992,-2.86473
150,-805.112,208.87,-2.86346
151,-805.177,208.948,-2.8646
152,-805.239,208.965,-2.86383
153,-805.218,208.926,-2.86466
154,-805.231,208.971,-2.86435
155,-805.223,208.978,-2.86429
156,-805.069,208.924,-2.86309
157,-805.144,209.025,-2.86363
158,-805.198,209.082,-2.86247
159,-805.158,209.115,-2.86443
160,-805.245,208.974,-2.86327
161,-805.174,208.914,-2.86331
162,-805.15,208.983,-2.86346
163,-804.966,208.981,-2.86289
164,-805.079,208.987,-2.86164
165,-805.137,209.018,-2.86
166,-805.136,209.221,-2.86314
167,-805.064,209.233,-2.86308
168,-805.009,209.255,-2.86383
169,-805.031,209.235,-2.86564
170,-805.321,209.087,-2.85452
171,-805.277,208.968,-2.85668
172,-805.302,208.95,-2.86004
173,-805.324,208.817,-2.86241
174,-805.647,208.653,-2.86571
175,-806.192,208.216,-2.8719
176,-807.093,208.029,-2.8695
177,-807.883,207.806,-2.86913
178,-808.515,207.933,-2.86781
179,-809.391,207.527,-2.85959
180,-810.668,207.059,-2.86334
181,-811.677,206.526,-2.86916
182,-812.751,205.655,-2.86654
183,-814.248,205.666,-2.8688
184,-815.417,205.414,-2.86254
185,-816.532,204.876,-2.8692
186,-817.933,204.487,-2.8721
187,-820.464,203.745,-2.86945
188,-821.786,203.462,-2.86714
189,-823.749,203.087,-2.87083
190,-825.491,202.669,-2.88273
191,-827.288,201.669,-2.89837
192,-828.926,201.323,-2.91473
193,-831.118,201.008,-2.91616
194,-832.896,200.572,-2.92952
195,-835.131,200.011,-2.9358
196,-837.686,199.183,-2.93219
197,-839.677,198.394,-2.94062
198,-842.026,197.767,-2.9461
199,-844.636,197.382,-2.94815
200,-846.013,196.791,-2.96527
201,-848.043,197.223,-2.99599
202,-849.608,197.46,-3.02564
203,-852.22,197.251,-3.03014
204,-854.461,197.03,-3.03932
205,-857.05,196.707,-3.05495
206,-859.301,196.518,-3.07643
207,-862.004,196.672,-3.1
208,-864.382,196.661,-3.12526
209,-867.268,196.62,3.13251
210,-870.248,196.845,3.10732
211,-872.439,197.152,3.08515
212,-874.389,197.601,3.07423
213,-877.138,197.864,3.05391
214,-880.215,198.11,3.0345
215,-882.967,198.52,3.02648
216,-885.595,198.966,3.01376
217,-888.669,199.51,3.01098
218,-891.288,200.197,3.00434
219,-894.246,200.715,3.00058
220,-896.95,201.225,2.99864
221,-900.41,201.59,2.99946
222,-903.321,201.821,2.99096
223,-906.193,201.898,2.97861
224,-909.012,202.653,2.99156
225,-911.781,203.256,2.99405
226,-914.287,203.803,3.00822
227,-917.052,203.992,3.0009
228,-920.361,204.532,2.99761
229,-922.734,204.772,2.99725
230,-925.575,205.152,2.99808
231,-929.115,205.928,2.99192
232,-932.03,206.46,2.99417
233,-934.875,207.054,2.99897
234,-937.807,207.428,3.00374
235,-940.396,207.805,3.00376
236,-943.241,208.128,3.01599
237,-946.002,208.648,3.00915
238,-948.094,208.178,3.0287
239,-950.938,208.711,3.02737
240,-952.865,209.105,3.01526
241,-955.535,209.083,3.01737
242,-958.482,209.66,3.01874
243,-961.301,210.635,3.0198
244,-964.371,211.262,3.0165
245,-967.819,211.631,3.00801
246,-970.455,211.703,2.99836
247,-971.704,211.676,2.99322
248,-974.811,211.744,2.98442
249,-977.027,212.753,2.97506
250,-980.624,213.063,2.97237
251,-983.259,213.944,2.98627
252,-986.681,214.808,2.99411
253,-989.973,215.241,2.98626
254,-993.341,215.739,2.99388
255,-995.611,216.612,2.99897
256,-998.263,217.363,2.99516
257,-1001.01,217.609,2.99637
258,-1003.43,218.403,3.00382
259,-1006.39,218.904,3.00004
