id,x,y,yaw
113,-200.943,151.152,2.4369
114,-202.271,152.173,2.43527
115,-203.229,153.487,2.42983
116,-204.257,154.469,2.42835
117,-205.459,155.237,2.42542
118,-206.35,156.065,2.43004
119,-207.388,156.877,2.42608
120,-208.165,157.876,2.42445
121,-208.611,158.513,2.41963
122,-209.531,159.321,2.42087
123,-210.297,159.986,2.41988
124,-211.006,160.734,2.4216
125,-211.728,161.386,2.42842
126,-212.474,161.808,2.4311
127,-212.973,162.481,2.42914
128,-213.846,163.301,2.42688
129,-214.649,163.979,2.4314
130,-215.123,164.508,2.43196
131,-215.727,165.103,2.43522
132,-216.288,165.593,2.4352
133,-216.878,165.871,2.43925
134,-217.488,166.135,2.44104
135,-217.982,166.548,2.44589
136,-218.678,167.137,2.44127
137,-219.534,167.717,2.43983
138,-220.153,168.222,2.43598
139,-220.521,168.847,2.43481
140,-221.218,169.497,2.43644
141,-222.044,170.199,2.4352
142,-222.695,170.95,2.43103
143,-223.61,171.71,2.43267
144,-224.644,172.646,2.43626
145,-225.461,173.596,2.43751
146,-226.721,174.138,2.43573
147,-227.498,175.228,2.43625
148,-228.358,176.214,2.43595
149,-229.896,177.458,2.44222
150,-230.613,178.377,2.44063
151,-231.979,179.329,2.43682
152,-233.365,180.464,2.43845
153,-235.131,181.923,2.43924
154,-236.161,182.79,2.44032
155,-237.292,183.987,2.4389
156,-238.958,185.327,2.4355
157,-240.275,186.367,2.43752
158,-241.991,187.91,2.43421
159,-243.841,189.327,2.42916
160,-245.375,190.445,2.43295
161,-246.757,191.758,2.43415
162,-248.64,193.384,2.44048
163,-250.145,194.689,2.44517
164,-251.127,195.975,2.44401
165,-253.012,197.529,2.44405
166,-254.903,199.078,2.44008
167,-256.656,200.612,2.44581
168,-258.65,202.038,2.44457
169,-260.551,203.498,2.44228
170,-262.601,205.564,2.44804
171,-263.524,206.573,2.44471
172,-265.413,208.388,2.44157
173,-267.326,210.058,2.43318
174,-268.767,211.354,2.42378
175,-270.358,212.728,2.42984
176,-272.394,214.647,2.43377
177,-273.412,215.617,2.43752
178,-274.511,216.744,2.42348
179,-276.299,218.26,2.42454
180,-277.617,219.401,2.4234
181,-278.781,220.476,2.426
182,-279.937,221.204,2.42767
183,-281.074,222.173,2.43475
184,-282.639,223.603,2.44306
185,-283.41,224.35,2.442
186,-284.225,225.186,2.43624
187,-284.628,225.39,2.43577
188,-285.382,226.171,2.4228
189,-283.198,223.778,2.43081
190,-283.451,224.083,2.43165
191,-283.568,224.312,2.43964
192,-288.453,228.535,2.44704
193,-290.908,230.863,2.43509
194,-291.879,231.851,2.44028
195,-295.444,234.762,2.45698
196,-294.015,233.563,2.45118
197,-294.01,233.776,2.44298
198,-295.212,234.91,2.44244
199,-296.026,235.397,2.43852
