id,x,y,yaw
72,-143.547,100.357,2.42663
73,-144.244,101.031,2.42964
74,-144.822,101.98,2.4436
75,-147.71,104.262,2.42518
76,-149.219,105.486,2.42614
77,-149.629,105.943,2.42125
78,-151.804,107.967,2.42032
79,-152.525,108.469,2.42593
80,-154.306,109.995,2.4389
81,-155.44,111.295,2.44435
82,-156.953,112.64,2.44494
83,-158.697,114.044,2.44241
84,-159.834,115.443,2.44705
85,-161.522,116.442,2.44341
86,-163.143,117.864,2.44218
87,-164.623,119.313,2.44288
88,-165.986,120.423,2.43457
89,-167.227,121.555,2.43924
90,-168.608,122.919,2.434
91,-169.844,123.967,2.44281
92,-171.305,125.607,2.43364
93,-173.04,127.028,2.43778
94,-174.29,128.073,2.44088
95,-175.566,129.164,2.44751
96,-177.512,130.847,2.44926
97,-178.786,132.072,2.44473
98,-180.329,133.613,2.44398
99,-181.337,134.646,2.44005
100,-182.742,135.663,2.44158
101,-184.112,136.982,2.443
102,-185.874,138.442,2.44334
103,-187.643,139.969,2.44258
104,-188.832,140.957,2.44466
105,-189.667,141.717,2.44646
106,-191.245,143.26,2.43619
107,-192.866,144.618,2.4371
108,-194.101,145.599,2.44419
109,-195.615,146.846,2.43836
110,-196.909,147.856,2.43859
111,-198.436,149.343,2.43791
112,-199.381,150.269,2.43388
113,-200.788,151.065,2.43661
114,-202.124,152.065,2.43517
115,-203.126,153.352,2.43033
116,-204.144,154.356,2.42855
117,-205.327,155.148,2.42573
118,-206.247,155.974,2.42961
119,-207.274,156.787,2.42644
120,-208.079,157.769,2.42462
121,-208.557,158.439,2.42013
122,-209.441,159.235,2.42078
123,-210.209,159.909,2.41997
124,-210.925,160.653,2.42144
125,-211.648,161.31,2.42772
126,-212.392,161.748,2.43076
127,-212.898,162.425,2.4293
128,-213.791,163.225,2.42712
129,-214.545,163.885,2.43097
130,-215.031,164.43,2.43186
131,-215.675,165.043,2.43489
132,-216.216,165.522,2.43517
133,-216.823,165.82,2.43881
134,-217.422,166.102,2.44082
135,-217.912,166.519,2.44538
136,-218.628,167.095,2.44168
137,-219.459,167.654,2.44001
138,-220.055,168.158,2.43639
139,-220.448,168.794,2.43497
140,-221.179,169.427,2.43625
141,-221.966,170.13,2.4353
142,-222.604,170.872,2.43145
143,-223.546,171.628,2.43254
144,-224.543,172.567,2.4359
145,-225.345,173.493,2.43735
146,-226.643,174.024,2.43589
147,-227.341,175.182,2.43622
148,-228.283,176.083,2.43598
149,-229.808,177.367,2.4416
150,-230.428,178.224,2.44051
151,-231.928,179.235,2.43719
152,-233.2,180.356,2.43833
153,-235.003,181.809,2.43915
154,-235.941,182.614,2.4402
155,-237.19,183.906,2.43903
156,-238.831,185.186,2.43585
157,-240.086,186.219,2.43735
158,-241.863,187.808,2.43452
159,-243.647,189.148,2.4297
160,-245.17,190.29,2.43263
161,-246.583,191.635,2.434
162,-248.495,193.242,2.43984
163,-249.897,194.485,2.44468
164,-250.973,195.862,2.44493
165,-252.921,197.39,2.44413
166,-254.685,198.906,2.44047
167,-256.46,200.444,2.44528
168,-258.459,201.864,2.44464
169,-260.327,203.341,2.44251
170,-262.398,205.416,2.44749
171,-263.264,206.315,2.44499
172,-265.34,208.309,2.44191
173,-267.095,209.831,2.43405
174,-268.543,211.16,2.42484
175,-270.196,212.577,2.42934
176,-272.223,214.506,2.43331
177,-273.161,215.379,2.4371
178,-274.408,216.65,2.42484
179,-276.176,218.127,2.42458
180,-277.411,219.229,2.42352
181,-278.638,220.35,2.42575
182,-279.798,221.068,2.42748
183,-280.944,222.098,2.43402
184,-282.523,223.5,2.44215
185,-283.214,224.178,2.44201
186,-284.151,225.114,2.43682
187,-284.509,225.27,2.43577
188,-285.35,226.168,2.4241
189,-283.024,223.591,2.43014
190,-283.768,224.434,2.4315
191,-284.257,224.985,2.43304
192,-288.7,228.754,2.44564
193,-290.292,230.334,2.43614
194,-291.665,231.642,2.43987
195,-295.348,234.657,2.45527
196,-293.476,233.12,2.45159
197,-294.249,233.977,2.44384
198,-295.146,234.83,2.44258
199,-295.926,235.293,2.43892
