id,x,y,yaw
75,-148.313,104.714,2.42313
76,-149.678,105.827,2.42625
77,-149.987,106.22,2.42058
78,-152.338,108.398,2.42021
79,-152.995,108.794,2.4256
80,-154.803,110.378,2.44034
81,-155.871,111.656,2.44495
82,-157.428,113.009,2.445
83,-159.2,114.422,2.44213
84,-160.275,115.823,2.44756
85,-162.024,116.782,2.44301
86,-163.642,118.251,2.44204
87,-165.11,119.706,2.44295
88,-166.462,120.782,2.43365
89,-167.719,121.92,2.4379
90,-169.092,123.31,2.43342
91,-170.315,124.327,2.44379
92,-171.803,126.033,2.43262
93,-173.571,127.434,2.43823
94,-174.772,128.44,2.44123
95,-176.053,129.538,2.44825
96,-178.073,131.288,2.44946
97,-179.279,132.466,2.44423
98,-180.854,134.044,2.4439
99,-181.807,135.026,2.43961
100,-183.257,136.042,2.44175
101,-184.625,137.395,2.44315
102,-186.433,138.874,2.44337
103,-188.207,140.411,2.4425
104,-189.336,141.344,2.44489
105,-190.134,142.081,2.44666
106,-191.795,143.711,2.43505
107,-193.424,145.052,2.4372
108,-194.62,145.994,2.44498
109,-196.167,147.272,2.43771
110,-197.44,148.259,2.43862
111,-198.994,149.799,2.43783
112,-199.88,150.668,2.43343
113,-201.338,151.45,2.43691
114,-202.668,152.472,2.43527
115,-203.636,153.793,2.42979
116,-204.659,154.771,2.42835
117,-205.866,155.543,2.42543
118,-206.774,156.372,2.42886
119,-207.797,157.186,2.42608
120,-208.62,158.22,2.42441
121,-209.117,158.891,2.41967
122,-210.088,159.74,2.42086
123,-210.902,160.446,2.41988
124,-211.675,161.245,2.4216
125,-212.467,161.945,2.42842
126,-213.314,162.434,2.43115
127,-213.854,163.184,2.42914
128,-214.879,164.068,2.42688
129,-215.738,164.817,2.43189
130,-216.291,165.411,2.43196
131,-217.073,166.125,2.43522
132,-217.735,166.703,2.43515
133,-218.51,167.095,2.43921
134,-219.265,167.492,2.44098
135,-219.921,168.059,2.44591
136,-220.854,168.799,2.44128
137,-221.916,169.527,2.43978
138,-222.733,170.204,2.43599
139,-223.359,171.054,2.43479
140,-224.139,171.7,2.43613
141,-224.926,172.411,2.4352
142,-225.557,173.164,2.43099
143,-226.544,173.928,2.43271
144,-227.55,174.921,2.43622
145,-228.35,175.833,2.43751
146,-229.707,176.338,2.43573
147,-230.364,177.562,2.43625
148,-231.356,178.458,2.43576
149,-233.129,179.947,2.44237
150,-233.49,180.625,2.44039
151,-235.077,181.657,2.43682
152,-236.842,183.134,2.44122
153,-238.233,184.309,2.43928
154,-239.097,185.063,2.44036
155,-240.392,186.417,2.43896
156,-242.101,187.716,2.43545
157,-243.342,188.748,2.43749
158,-245.201,190.411,2.43425
159,-247.035,191.776,2.42896
160,-248.533,192.902,2.43254
161,-249.929,194.259,2.43405
162,-251.933,195.944,2.44088
163,-253.306,197.134,2.44396
164,-254.328,198.509,2.44406
165,-256.382,200.093,2.44401
166,-258.181,201.657,2.44051
167,-259.986,203.216,2.44587
168,-262.004,204.624,2.44465
169,-263.881,206.119,2.44229
170,-265.999,208.274,2.44808
171,-266.835,209.131,2.44372
172,-268.977,211.192,2.44156
173,-270.745,212.708,2.43293
174,-272.194,214.053,2.4238
175,-273.888,215.509,2.4293
176,-276.006,217.553,2.44051
177,-276.839,218.296,2.43755
178,-278.104,219.597,2.42386
179,-279.937,221.109,2.42496
180,-281.137,222.183,2.42377
181,-282.411,223.35,2.42558
182,-283.553,224.019,2.42775
183,-284.705,225.087,2.4345
184,-286.34,226.535,2.44314
185,-286.966,227.159,2.442
186,-287.933,228.127,2.43625
187,-288.257,228.221,2.43584
188,-289.142,229.197,2.42268
189,-290.848,230.594,2.43649
190,-291.377,230.753,2.42553
191,-292.207,231.619,2.42245
192,-293.003,232.175,2.4423
193,-294.249,233.53,2.43393
194,-295.632,234.813,2.43576
195,-299.509,237.971,2.45696
196,-297.343,236.23,2.45092
197,-298.151,237.11,2.4429
198,-299.068,237.962,2.44244
199,-299.851,238.402,2.43847
