id,x,y,yaw
108,-194.238,145.708,2.44498
109,-195.783,146.984,2.43771
110,-197.053,147.969,2.43862
111,-198.605,149.507,2.43783
112,-199.487,150.372,2.43343
113,-200.944,151.153,2.43691
114,-202.273,152.176,2.43501
115,-203.237,153.493,2.42979
116,-204.257,154.468,2.42835
117,-205.46,155.237,2.42543
118,-206.35,156.066,2.43004
119,-207.388,156.877,2.42609
120,-208.165,157.877,2.42445
121,-208.61,158.512,2.41962
122,-209.538,159.323,2.42086
123,-210.294,159.984,2.41988
124,-211.005,160.736,2.4216
125,-211.728,161.383,2.42842
126,-212.475,161.797,2.4311
127,-212.954,162.5,2.42914
128,-213.89,163.314,2.42688
129,-214.629,163.958,2.4314
130,-215.085,164.491,2.43196
131,-215.746,165.111,2.43522
132,-216.276,165.576,2.43519
133,-216.901,165.862,2.4392
134,-217.488,166.133,2.44104
135,-217.967,166.565,2.44589
136,-218.707,167.159,2.44127
137,-219.551,167.716,2.43983
138,-220.122,168.215,2.43598
139,-220.491,168.865,2.43481
140,-221.261,169.497,2.43641
141,-222.053,170.209,2.4352
142,-222.675,170.955,2.43103
143,-223.65,171.712,2.43266
144,-224.654,172.672,2.43626
145,-225.434,173.595,2.43751
146,-226.788,174.084,2.43573
147,-227.424,175.296,2.4357
148,-228.387,176.183,2.43595
149,-229.977,177.509,2.44222
150,-230.493,178.322,2.44063
151,-232.093,179.347,2.43682
152,-233.342,180.481,2.43846
153,-235.202,181.97,2.43924
154,-236.046,182.704,2.44032
155,-237.329,184.049,2.4389
156,-239.013,185.329,2.4355
157,-240.226,186.334,2.43752
158,-242.06,187.984,2.43421
159,-243.845,189.297,2.42916
160,-245.34,190.417,2.43295
161,-246.74,191.784,2.43415
162,-248.707,193.421,2.44048
163,-250.082,194.643,2.44517
164,-251.074,195.986,2.44401
165,-253.136,197.559,2.44405
166,-254.883,199.076,2.44008
167,-256.656,200.615,2.44581
168,-258.681,202.022,2.44457
169,-260.535,203.505,2.44228
170,-262.628,205.646,2.44805
171,-263.361,206.417,2.44471
172,-265.57,208.529,2.44157
173,-267.29,210.001,2.43318
174,-268.704,211.308,2.42381
175,-270.379,212.734,2.42984
176,-272.448,214.72,2.43376
177,-273.267,215.477,2.43752
178,-274.543,216.789,2.42346
179,-276.372,218.29,2.42454
180,-277.549,219.352,2.4234
181,-278.777,220.476,2.426
182,-279.927,221.148,2.42767
183,-281.072,222.212,2.43475
184,-282.698,223.656,2.44306
185,-283.292,224.254,2.442
186,-284.255,225.217,2.43624
187,-284.549,225.288,2.43565
188,-285.443,226.267,2.4228
189,-282.769,223.309,2.43081
190,-283.847,224.523,2.43165
191,-284.311,225.046,2.43321
192,-289.189,229.17,2.44704
193,-290.429,230.468,2.44266
194,-291.818,231.787,2.44028
195,-295.755,234.991,2.45698
196,-293.275,232.955,2.45118
197,-294.331,234.069,2.44298
198,-295.245,234.924,2.44244
199,-296.013,235.345,2.43851
