id,x,y,yaw
68,-138.352,95.8407,2.4236
69,-139.68,96.9683,2.42482
70,-140.99,98.1195,2.42431
71,-142.517,99.5469,2.42429
72,-143.697,100.487,2.42689
73,-144.339,101.107,2.43007
74,-144.891,102.07,2.44515
75,-147.916,104.449,2.42313
76,-149.456,105.675,2.42625
77,-149.74,106.045,2.42054
78,-151.957,108.114,2.42021
79,-152.678,108.6,2.42656
80,-154.456,110.17,2.43732
81,-155.599,111.456,2.44495
82,-157.102,112.785,2.445
83,-158.88,114.197,2.44213
84,-159.991,115.599,2.44755
85,-161.682,116.574,2.443
86,-163.326,118,2.44204
87,-164.795,119.473,2.44296
88,-166.143,120.563,2.43365
89,-167.372,121.68,2.43976
90,-168.755,123.059,2.43342
91,-169.982,124.097,2.44362
92,-171.458,125.76,2.43263
93,-173.22,127.198,2.43823
94,-174.452,128.203,2.44109
95,-175.704,129.279,2.44831
96,-177.694,131.005,2.44946
97,-178.962,132.231,2.44423
98,-180.488,133.768,2.4439
99,-181.476,134.787,2.43961
100,-182.879,135.777,2.44175
101,-184.267,137.114,2.44316
102,-186.048,138.594,2.44336
103,-187.83,140.131,2.44246
104,-188.987,141.091,2.44489
105,-189.777,141.812,2.44666
106,-191.383,143.392,2.43505
107,-193.044,144.778,2.4372
108,-194.258,145.727,2.44498
109,-195.772,146.975,2.43775
110,-197.064,147.981,2.43862
111,-198.594,149.485,2.43784
112,-199.516,150.4,2.43343
113,-200.922,151.16,2.43691
114,-202.274,152.163,2.43527
115,-203.253,153.478,2.4298
116,-204.256,154.482,2.42835
117,-205.453,155.248,2.42543
118,-206.366,156.066,2.43
119,-207.383,156.878,2.42608
120,-208.177,157.869,2.42445
121,-208.626,158.528,2.41963
122,-209.515,159.316,2.42087
123,-210.307,159.996,2.41993
124,-211.008,160.733,2.4216
125,-211.727,161.387,2.42842
126,-212.474,161.807,2.4311
127,-212.966,162.488,2.42914
128,-213.871,163.308,2.42688
129,-214.636,163.965,2.4314
130,-215.098,164.496,2.43196
131,-215.738,165.108,2.43522
132,-216.28,165.581,2.4352
133,-216.897,165.87,2.4392
134,-217.489,166.134,2.44104
135,-217.972,166.558,2.44589
136,-218.696,167.151,2.44127
137,-219.545,167.719,2.43981
138,-220.133,168.218,2.43598
139,-220.502,168.858,2.43481
140,-221.246,169.497,2.43644
141,-222.05,170.205,2.4352
142,-222.682,170.953,2.43102
143,-223.635,171.712,2.43266
144,-224.651,172.663,2.43627
145,-225.444,173.596,2.43751
146,-226.763,174.103,2.43573
147,-227.454,175.266,2.4357
148,-228.376,176.195,2.43595
149,-229.948,177.491,2.44222
150,-230.542,178.341,2.44039
151,-232.05,179.339,2.43682
152,-233.351,180.475,2.43845
153,-235.176,181.953,2.43924
154,-236.089,182.736,2.44032
155,-237.313,184.025,2.4389
156,-238.993,185.329,2.43551
157,-240.244,186.346,2.43752
158,-242.035,187.957,2.43421
159,-243.845,189.309,2.42916
160,-245.353,190.426,2.43295
161,-246.746,191.775,2.43415
162,-248.683,193.408,2.44048
163,-250.106,194.66,2.44517
164,-251.093,195.982,2.44401
165,-253.091,197.549,2.44405
166,-254.891,199.076,2.44007
167,-256.647,200.61,2.44579
168,-258.669,202.028,2.44457
169,-260.542,203.502,2.44229
170,-262.618,205.617,2.44804
171,-263.42,206.475,2.44471
172,-265.51,208.476,2.44157
173,-267.306,210.024,2.43318
174,-268.718,211.318,2.42379
175,-270.369,212.73,2.42984
176,-272.43,214.694,2.43377
177,-273.32,215.529,2.43752
178,-274.53,216.771,2.42348
179,-276.346,218.28,2.42455
180,-277.574,219.37,2.42342
181,-278.777,220.475,2.426
182,-279.93,221.168,2.42767
183,-281.072,222.197,2.43475
184,-282.677,223.637,2.44306
185,-283.335,224.29,2.442
186,-284.243,225.205,2.43625
187,-284.577,225.326,2.43566
188,-285.42,226.231,2.4228
189,-282.924,223.479,2.43081
190,-283.697,224.357,2.43162
191,-284.323,225.06,2.43321
192,-288.996,229.012,2.44704
193,-290.571,230.577,2.44247
194,-291.826,231.797,2.44028
195,-295.643,234.908,2.45698
196,-293.547,233.178,2.45118
197,-294.202,233.952,2.44298
198,-295.238,234.924,2.44244
199,-296.019,235.364,2.43852
