id,x,y,yaw
110,-197.078,147.996,2.43862
111,-198.578,149.45,2.43783
112,-199.546,150.424,2.43356
113,-200.889,151.172,2.43691
114,-202.277,152.151,2.43527
115,-203.28,153.456,2.42979
116,-204.258,154.501,2.42835
117,-205.44,155.267,2.42543
118,-206.382,156.064,2.43004
119,-207.377,156.879,2.42608
120,-208.195,157.857,2.42442
121,-208.653,158.55,2.41963
122,-209.491,159.31,2.42086
123,-210.309,160.002,2.41991
124,-211.013,160.729,2.4216
125,-211.727,161.393,2.42842
126,-212.472,161.825,2.4311
127,-212.984,162.472,2.42914
128,-213.843,163.297,2.42688
129,-214.643,163.975,2.4314
130,-215.12,164.506,2.43196
131,-215.728,165.104,2.43522
132,-216.288,165.592,2.43519
133,-216.884,165.878,2.43922
134,-217.489,166.137,2.44104
135,-217.98,166.548,2.44589
136,-218.68,167.137,2.44127
137,-219.534,167.717,2.43982
138,-220.15,168.222,2.43598
139,-220.519,168.849,2.43482
140,-221.222,169.496,2.43644
141,-222.043,170.2,2.4352
142,-222.693,170.95,2.43103
143,-223.614,171.71,2.43267
144,-224.643,172.648,2.43627
145,-225.458,173.595,2.43751
146,-226.727,174.134,2.43573
147,-227.49,175.235,2.43625
148,-228.362,176.21,2.43595
149,-229.901,177.463,2.44222
150,-230.606,178.37,2.44039
151,-231.991,179.331,2.43682
152,-233.363,180.468,2.43847
153,-235.138,181.928,2.43924
154,-236.15,182.782,2.44032
155,-237.298,183.994,2.4389
156,-238.961,185.326,2.4355
157,-240.27,186.365,2.43752
158,-241.998,187.917,2.43421
159,-243.839,189.323,2.42916
160,-245.372,190.444,2.43295
161,-246.757,191.761,2.43415
162,-248.646,193.386,2.44048
163,-250.113,194.667,2.44523
164,-251.122,195.976,2.44401
165,-253.026,197.533,2.44405
166,-254.898,199.077,2.44008
167,-256.657,200.612,2.44581
168,-258.652,202.037,2.44457
169,-260.549,203.499,2.44229
170,-262.604,205.57,2.44804
171,-263.51,206.559,2.44471
172,-265.429,208.403,2.44158
173,-267.319,210.049,2.43318
174,-268.765,211.353,2.42378
175,-270.361,212.729,2.42984
176,-272.397,214.653,2.43376
177,-273.399,215.604,2.43752
178,-274.517,216.751,2.42348
179,-276.304,218.261,2.42455
180,-277.61,219.397,2.4234
181,-278.783,220.477,2.426
182,-279.936,221.199,2.42767
183,-281.074,222.177,2.43475
184,-282.644,223.606,2.44305
185,-283.4,224.342,2.44199
186,-284.233,225.192,2.43624
187,-284.622,225.381,2.43577
188,-285.388,226.181,2.4228
189,-283.163,223.739,2.43081
190,-283.492,224.128,2.43165
191,-283.56,224.301,2.43981
192,-288.516,228.59,2.44704
193,-290.856,230.82,2.43509
194,-291.885,231.855,2.44028
195,-295.47,234.781,2.45698
196,-293.95,233.51,2.45118
197,-294.053,233.813,2.44298
198,-295.206,234.903,2.44244
199,-296.025,235.393,2.43851
