id,x,y,yaw
65,-134.667,92.0623,2.42729
66,-135.841,92.9373,2.42688
67,-137.112,94.4033,2.42659
68,-138.633,96.0347,2.42569
69,-139.944,97.1358,2.42543
70,-141.265,98.3115,2.42509
71,-142.804,99.7513,2.42485
72,-143.962,100.66,2.42546
73,-144.606,101.303,2.42683
74,-145.172,102.285,2.43232
75,-148.313,104.714,2.42957
76,-149.678,105.827,2.42857
77,-149.987,106.22,2.42617
78,-152.338,108.399,2.42439
79,-152.907,108.74,2.42504
80,-154.803,110.377,2.42963
81,-155.873,111.657,2.43422
82,-157.428,113.009,2.43745
83,-159.198,114.421,2.43888
84,-160.274,115.823,2.44149
85,-162.024,116.782,2.44194
86,-163.636,118.244,2.44197
87,-165.11,119.706,2.44226
88,-166.463,120.782,2.43968
89,-167.719,121.92,2.43915
90,-169.093,123.31,2.43745
91,-170.315,124.328,2.43935
92,-171.803,126.032,2.43733
93,-173.574,127.436,2.43759
94,-174.771,128.44,2.43868
95,-176.05,129.534,2.44157
96,-178.074,131.288,2.44394
97,-179.279,132.466,2.44403
98,-180.854,134.044,2.44399
99,-181.806,135.025,2.44267
100,-183.257,136.042,2.4424
101,-184.626,137.396,2.44262
102,-186.431,138.871,2.44285
103,-188.206,140.411,2.44274
104,-189.33,141.341,2.44339
105,-190.134,142.08,2.44437
106,-191.795,143.711,2.44157
107,-193.424,145.052,2.44026
108,-194.62,145.994,2.44168
109,-196.17,147.276,2.4405
110,-197.44,148.259,2.43994
111,-198.993,149.798,2.4393
112,-199.871,150.657,2.43758
113,-201.339,151.451,2.43738
114,-202.668,152.472,2.43675
115,-203.63,153.789,2.43466
116,-204.659,154.771,2.43277
117,-205.865,155.543,2.43056
118,-206.757,156.374,2.43041
119,-207.797,157.187,2.42911
120,-208.577,158.187,2.42771
121,-209.023,158.825,2.42529
122,-209.952,159.637,2.42396
123,-210.718,160.306,2.42275
124,-211.422,161.053,2.4224
125,-212.147,161.701,2.42421
126,-212.895,162.117,2.42627
127,-213.376,162.821,2.42713
128,-214.312,163.636,2.42706
129,-215.053,164.281,2.42836
130,-215.511,164.816,2.42944
131,-216.173,165.437,2.43117
132,-216.705,165.903,2.43238
133,-217.317,166.176,2.43444
134,-217.918,166.462,2.43642
135,-218.399,166.895,2.43926
136,-219.139,167.488,2.43987
137,-219.985,168.049,2.43985
138,-220.557,168.547,2.43869
139,-220.928,169.198,2.43753
140,-221.701,169.832,2.4372
141,-222.492,170.544,2.4366
142,-223.116,171.293,2.43493
143,-224.092,172.051,2.43425
144,-225.096,173.012,2.43484
145,-225.88,173.937,2.43564
146,-227.234,174.428,2.43567
147,-227.874,175.641,2.43567
148,-228.838,176.53,2.43576
149,-230.429,177.857,2.4377
150,-230.952,178.671,2.43851
151,-232.55,179.7,2.438
152,-233.798,180.834,2.43814
153,-235.664,182.326,2.43847
154,-236.512,183.064,2.43902
155,-237.796,184.41,2.43899
156,-239.482,185.692,2.43794
157,-240.698,186.7,2.43781
158,-242.535,188.352,2.43673
159,-244.324,189.669,2.43447
160,-245.822,190.791,2.43402
161,-247.226,192.161,2.43406
162,-249.195,193.799,2.43598
163,-250.574,195.025,2.43874
164,-251.57,196.371,2.44032
165,-253.633,197.947,2.44144
166,-255.38,199.465,2.44104
167,-257.16,201.008,2.44247
168,-259.188,202.418,2.4431
169,-261.046,203.904,2.44285
170,-263.142,206.048,2.44441
171,-263.881,206.823,2.4445
172,-266.091,208.937,2.44362
173,-267.815,210.412,2.44049
174,-269.232,211.723,2.43548
175,-270.911,213.152,2.43379
176,-272.983,215.139,2.43378
177,-273.806,215.901,2.4349
178,-275.087,217.217,2.43148
179,-276.915,218.719,2.4294
180,-278.096,219.784,2.4276
181,-279.327,220.91,2.42712
182,-280.479,221.585,2.42729
183,-281.627,222.651,2.42952
184,-283.255,224.095,2.43358
185,-283.853,224.698,2.43611
186,-284.817,225.662,2.43615
187,-285.124,225.737,2.43606
188,-286.009,226.714,2.43208
189,-287.71,228.108,2.43339
190,-288.211,228.247,2.43118
191,-289.04,229.114,2.42856
192,-289.837,229.646,2.4316
193,-291.042,230.964,2.43265
194,-292.393,232.244,2.43494
195,-296.33,235.448,2.44155
196,-293.862,233.421,2.44444
197,-294.916,234.534,2.444
198,-295.829,235.388,2.44353
199,-296.598,235.811,2.44203
