id,x,y,yaw
151,-233.436,179.984,2.43825
152,-234.671,181.232,2.43875
153,-235.977,182.399,2.4389
154,-237.037,183.317,2.43904
155,-238.448,184.501,2.4373
156,-240.198,185.975,2.43611
157,-241.72,187.358,2.43557
158,-243.158,188.598,2.43406
159,-244.561,189.834,2.43227
160,-246.042,191.23,2.43141
161,-247.487,192.512,2.43164
162,-249.04,193.922,2.43216
163,-250.873,195.501,2.43529
164,-252.474,197.03,2.43744
165,-254.005,198.337,2.43911
166,-255.906,199.945,2.4402
167,-257.561,201.27,2.44126
168,-259.288,202.705,2.44196
169,-260.938,204.145,2.44274
170,-262.772,205.832,2.44291
171,-264.563,207.547,2.44175
172,-266.15,209.005,2.44104
173,-267.742,210.367,2.43955
174,-269.454,211.981,2.43761
175,-271.015,213.323,2.43511
176,-272.625,214.82,2.43372
177,-274.099,216.073,2.43314
178,-275.547,217.51,2.4313
179,-276.974,218.731,2.43005
180,-278.311,219.95,2.42841
181,-279.438,220.992,2.42719
182,-280.571,221.889,2.42694
183,-281.683,222.897,2.42908
184,-283.003,224.033,2.43119
185,-283.967,224.929,2.43368
186,-284.939,225.829,2.43565
187,-285.871,226.669,2.43705
188,-286.657,227.356,2.43863
189,-287.668,228.246,2.4396
190,-288.26,228.691,2.44047
191,-289.137,229.575,2.43988
192,-290.135,230.455,2.44035
193,-291.199,231.281,2.44054
194,-292.126,232.094,2.43954
195,-292.947,232.875,2.44007
196,-293.748,233.512,2.4411
197,-294.681,234.442,2.43997
198,-295.607,235.126,2.44054
199,-296.457,235.819,2.44006
