id,x,y,yaw
155,-240.392,186.417,2.43909
156,-242.102,187.716,2.43582
157,-243.332,188.743,2.43734
158,-245.2,190.411,2.43454
159,-247.035,191.776,2.42952
160,-248.533,192.902,2.43224
161,-249.931,194.26,2.43388
162,-251.934,195.944,2.44017
163,-253.306,197.134,2.44358
164,-254.328,198.509,2.44401
165,-256.382,200.093,2.44401
166,-258.182,201.656,2.44084
167,-259.986,203.216,2.44537
168,-262.004,204.624,2.44472
169,-263.881,206.119,2.44261
170,-265.999,208.274,2.44753
171,-266.835,209.131,2.4441
172,-268.977,211.192,2.44181
173,-270.745,212.708,2.43382
174,-272.194,214.053,2.4248
175,-273.887,215.509,2.42885
176,-276.007,217.554,2.43936
177,-276.839,218.296,2.43773
178,-278.104,219.597,2.42525
179,-279.937,221.109,2.42499
180,-281.137,222.183,2.4239
181,-282.41,223.349,2.42542
182,-283.553,224.019,2.42751
183,-284.705,225.087,2.4338
184,-286.341,226.536,2.4422
185,-286.965,227.159,2.44201
186,-287.933,228.127,2.43683
187,-288.257,228.221,2.43594
188,-289.142,229.197,2.424
189,-290.848,230.594,2.43524
190,-291.377,230.753,2.4265
191,-292.207,231.619,2.42286
192,-293.002,232.175,2.44035
193,-294.25,233.531,2.43457
194,-295.632,234.813,2.43564
195,-299.509,237.971,2.45483
196,-297.342,236.23,2.45131
197,-298.148,237.099,2.44382
198,-299.067,237.962,2.44258
199,-299.851,238.402,2.43888
