id,x,y,yaw
229,-922.718,204.767,2.99725
230,-925.583,205.154,2.99807
231,-929.127,205.935,2.99192
232,-932.02,206.456,2.99417
233,-934.873,207.055,2.99897
234,-937.808,207.424,3.00374
235,-940.39,207.805,3.00376
236,-943.243,208.126,3.016
237,-946,208.651,3.00915
238,-948.081,208.161,3.02871
239,-950.951,208.727,3.02737
240,-952.85,209.103,3.01526
241,-955.547,209.076,3.01737
242,-958.487,209.67,3.01874
243,-961.299,210.642,3.0198
244,-964.373,211.257,3.01651
245,-967.826,211.626,3.00801
246,-970.44,211.698,2.99836
247,-971.677,211.676,2.99324
248,-974.836,211.747,2.98452
249,-977.012,212.77,2.97507
250,-980.627,213.036,2.97224
251,-983.244,213.953,2.98627
252,-986.693,214.809,2.99411
253,-989.971,215.233,2.98626
254,-993.342,215.74,2.9939
255,-995.591,216.618,2.99897
256,-998.267,217.361,2.99516
257,-1001.01,217.6,2.99637
258,-1003.42,218.411,3.00382
259,-1006.4,218.899,3.00004
