id,x,y,yaw
168,-805.01,209.255,-2.86384
169,-805.028,209.237,-2.86563
170,-805.324,209.087,-2.8546
171,-805.202,208.99,-2.86214
172,-805.217,208.982,-2.86219
173,-805.316,208.849,-2.86341
174,-805.652,208.652,-2.86571
175,-806.197,208.211,-2.8719
176,-807.1,208.032,-2.8695
177,-807.892,207.803,-2.86903
178,-808.513,207.939,-2.86781
179,-809.398,207.518,-2.85958
180,-810.675,207.057,-2.86334
181,-811.672,206.525,-2.86916
182,-812.745,205.655,-2.86657
183,-814.259,205.681,-2.86878
184,-815.412,205.411,-2.86254
185,-816.531,204.871,-2.8692
186,-817.937,204.489,-2.8721
187,-820.483,203.739,-2.86945
188,-821.767,203.469,-2.86714
189,-823.758,203.086,-2.87084
190,-825.487,202.668,-2.88273
191,-827.288,201.659,-2.89837
192,-828.924,201.334,-2.91472
193,-831.127,201.01,-2.91616
194,-832.89,200.57,-2.92952
195,-835.139,200.008,-2.93579
196,-837.692,199.178,-2.93219
197,-839.668,198.394,-2.94062
198,-842.033,197.77,-2.9461
199,-844.641,197.387,-2.94815
200,-845.994,196.788,-2.96522
201,-848.053,197.241,-2.99599
202,-849.601,197.458,-3.02564
203,-852.237,197.243,-3.03014
204,-854.456,197.029,-3.03932
205,-857.056,196.705,-3.05495
206,-859.296,196.52,-3.07643
207,-862.027,196.68,-3.09979
208,-864.377,196.658,-3.12526
209,-867.277,196.62,3.13251
210,-870.25,196.85,3.10732
211,-872.427,197.153,3.0851
212,-874.385,197.604,3.07423
213,-877.151,197.861,3.05391
214,-880.222,198.11,3.0345
215,-882.967,198.522,3.02643
216,-885.593,198.967,3.01376
217,-888.677,199.512,3.01098
218,-891.28,200.199,3.00434
219,-894.251,200.712,3.00058
220,-896.947,201.225,2.99864
221,-900.422,201.588,2.99945
222,-903.312,201.818,2.99096
223,-906.193,201.896,2.97861
224,-909.011,202.665,2.99156
225,-911.778,203.254,2.99407
226,-914.273,203.8,3.00833
227,-917.056,203.985,3.00089
228,-920.374,204.539,2.99761
229,-922.719,204.767,2.99725
230,-925.583,205.154,2.99807
231,-929.127,205.935,2.99192
232,-932.017,206.454,2.99417
233,-934.874,207.055,2.99897
234,-937.808,207.424,3.00374
235,-940.39,207.805,3.00376
236,-943.242,208.126,3.016
237,-946.001,208.652,3.00915
238,-948.082,208.161,3.02871
239,-950.953,208.727,3.02737
240,-952.85,209.104,3.01525
241,-955.556,209.073,3.01741
242,-958.488,209.67,3.01874
243,-961.3,210.642,3.0198
244,-964.374,211.257,3.0165
245,-967.826,211.626,3.00801
246,-970.441,211.698,2.99836
247,-971.679,211.674,2.99322
248,-974.837,211.747,2.9845
249,-977.013,212.769,2.97506
250,-980.647,213.052,2.97237
251,-983.244,213.953,2.98627
252,-986.694,214.809,2.99411
253,-989.972,215.233,2.98626
254,-993.342,215.74,2.9939
255,-995.592,216.618,2.99897
256,-998.268,217.362,2.99516
257,-1001.01,217.6,2.99637
258,-1003.43,218.411,3.00382
259,-1006.4,218.899,3.00004
