id,x,y,yaw
247,-971.667,211.675,2.99323
248,-974.807,211.746,2.9845
249,-976.992,212.761,2.97506
250,-980.613,213.058,2.97237
251,-983.219,213.947,2.98627
252,-986.661,214.809,2.99411
253,-989.941,215.237,2.98626
254,-993.31,215.739,2.9939
255,-995.57,216.615,2.99897
256,-998.242,217.363,2.99516
257,-1000.99,217.605,2.99637
258,-1003.4,218.406,3.00382
259,-1006.37,218.902,3.00004
