id,x,y,yaw
184,-282.696,223.654,2.44306
185,-283.296,224.257,2.442
186,-284.254,225.216,2.43624
187,-284.552,225.292,2.43566
188,-285.441,226.264,2.4228
189,-282.783,223.324,2.43081
190,-283.833,224.508,2.43165
191,-284.313,225.048,2.43321
192,-289.172,229.155,2.44704
193,-290.442,230.478,2.44267
194,-291.818,231.788,2.44028
195,-295.745,234.983,2.45698
196,-293.299,232.975,2.45118
197,-294.318,234.058,2.44298
198,-295.245,234.925,2.44244
199,-296.013,235.346,2.43852
