id,x,y,yaw
93,-173.571,127.434,2.43823
94,-174.771,128.44,2.44123
95,-176.053,129.538,2.44824
96,-178.073,131.289,2.44946
97,-179.279,132.467,2.44423
98,-180.854,134.044,2.4439
99,-181.805,135.025,2.43963
100,-183.257,136.042,2.44175
101,-184.626,137.397,2.44316
102,-186.43,138.87,2.44337
103,-188.206,140.411,2.4425
104,-189.33,141.341,2.44489
105,-190.134,142.081,2.44666
106,-191.795,143.711,2.43505
107,-193.424,145.052,2.4372
108,-194.62,145.994,2.44498
109,-196.17,147.276,2.43775
110,-197.44,148.259,2.43862
111,-198.994,149.799,2.43783
112,-199.88,150.668,2.43343
113,-201.339,151.451,2.43691
114,-202.668,152.472,2.43527
115,-203.637,153.795,2.42979
116,-204.659,154.771,2.42835
117,-205.866,155.543,2.42543
118,-206.774,156.372,2.42886
119,-207.797,157.187,2.42608
120,-208.617,158.218,2.42445
121,-209.117,158.891,2.41967
122,-210.088,159.74,2.42086
123,-210.909,160.451,2.41993
124,-211.675,161.245,2.4216
125,-212.467,161.945,2.42842
126,-213.314,162.435,2.43117
127,-213.854,163.184,2.42914
128,-214.879,164.069,2.42688
129,-215.738,164.817,2.43189
130,-216.182,165.329,2.43195
131,-216.844,165.95,2.43522
132,-217.374,166.428,2.43515
133,-218.006,166.708,2.43921
134,-218.6,166.984,2.44098
135,-219.08,167.417,2.44591
136,-219.821,168.009,2.44127
137,-220.67,168.575,2.43978
138,-221.25,169.072,2.43599
139,-221.617,169.724,2.43479
140,-222.401,170.371,2.43609
141,-223.183,171.077,2.4352
142,-223.809,171.823,2.43103
143,-224.792,172.583,2.43271
144,-225.793,173.546,2.4362
145,-226.582,174.475,2.43751
146,-227.935,174.97,2.43573
147,-228.591,176.173,2.43567
148,-229.566,177.08,2.43576
149,-231.139,178.405,2.44222
150,-231.673,179.225,2.44039
151,-233.266,180.255,2.43682
152,-234.521,181.392,2.43846
153,-236.389,182.887,2.43924
154,-237.254,183.637,2.44042
155,-238.531,184.978,2.4389
156,-240.22,186.265,2.4355
157,-241.443,187.277,2.43752
158,-243.281,188.931,2.43421
159,-245.076,190.252,2.42916
160,-246.581,191.38,2.43295
161,-247.99,192.753,2.43415
162,-249.961,194.395,2.44048
163,-251.348,195.627,2.44517
164,-252.36,196.982,2.44405
165,-254.413,198.555,2.44405
166,-256.17,200.079,2.44008
167,-257.952,201.626,2.44581
168,-259.985,203.042,2.44457
169,-261.844,204.523,2.44216
170,-263.952,206.678,2.44804
171,-264.767,207.513,2.44372
172,-266.91,209.578,2.44157
173,-268.641,211.06,2.43318
174,-270.065,212.377,2.42381
175,-271.743,213.822,2.42932
176,-273.823,215.799,2.43377
177,-274.692,216.604,2.43755
178,-275.954,217.904,2.42386
179,-277.769,219.393,2.42455
180,-278.962,220.467,2.42378
181,-280.227,221.625,2.42558
182,-281.36,222.282,2.42775
183,-282.502,223.348,2.4345
184,-284.129,224.788,2.44297
185,-284.735,225.407,2.44201
186,-285.702,226.362,2.43625
187,-286.013,226.442,2.43584
188,-286.899,227.42,2.42282
189,-288.613,228.768,2.42644
190,-289.112,228.955,2.42552
191,-289.94,229.825,2.42245
192,-290.745,230.368,2.43867
193,-291.943,231.681,2.43502
194,-293.345,232.999,2.44057
195,-297.232,236.164,2.45698
196,-294.795,234.163,2.45118
197,-295.832,235.26,2.44298
198,-296.748,236.119,2.44244
199,-297.523,236.549,2.43847
