id,x,y,yaw
149,-156.379,113.364,2.4604
150,-154.408,111.976,2.45211
151,-154.74,111.877,2.45819
152,-155.353,112.041,2.45953
153,-156.362,112.672,2.45857
154,-152.882,108.677,2.44957
155,-154.378,110.602,2.44723
156,-155.082,111.412,2.44498
157,-155.383,112.079,2.44807
158,-157.291,113.308,2.44553
159,-155.528,111.979,2.44629
160,-154.377,110.927,2.45447
161,-154.667,110.709,2.45543
162,-152.922,107.828,2.47292
163,-152.178,106.938,2.45636
164,-154.709,107.661,2.46171
165,-156.142,108.732,2.44903
166,-156.527,109.255,2.45292
167,-154.901,107.17,2.4796
168,-154.803,107.237,2.46828
169,-154.819,107.16,2.46172
170,-155.083,107.43,2.47351
171,-155.32,107.324,2.46112
172,-156.066,107.99,2.45302
173,-155.683,107.692,2.44004
174,-155.753,107.731,2.437
175,-155.488,107.904,2.44977
176,-155.987,108.259,2.44068
177,-155.634,107.82,2.44259
178,-155.3,107.353,2.42501
179,-154.593,106.763,2.42047
180,-155.577,107.63,2.41808
181,-154.977,107.067,2.39515
182,-155.411,107.53,2.40839
183,-155.838,107.893,2.41999
184,-157.314,109.272,2.42543
185,-156.389,108.162,2.41221
186,-154.865,106.831,2.39529
187,-155.156,106.996,2.39945
188,-155.558,107.363,2.39753
189,-156.082,107.551,2.41856
190,-155.729,107.424,2.41096
191,-155.985,107.787,2.40702
192,-156.637,108.471,2.41151
193,-155.734,107.736,2.40865
194,-156.628,108.297,2.4095
195,-156.219,107.907,2.42573
196,-155.44,106.593,2.4774
197,-155.665,106.644,2.47169
198,-155.463,106.652,2.46059
199,-155.354,106.425,2.4606
