id,x,y,yaw
115,-203.168,153.424,2.42557
116,-204.161,154.359,2.42471
117,-205.159,155.235,2.42305
118,-206.246,156.182,2.42446
119,-207.186,156.97,2.42406
120,-208.277,157.891,2.42565
121,-208.969,158.624,2.42258
122,-209.775,159.382,2.423
123,-210.567,160.046,2.42332
124,-211.28,160.713,2.42486
125,-211.962,161.315,2.42501
126,-212.577,161.83,2.42729
127,-213.086,162.411,2.42529
128,-213.697,162.988,2.42395
129,-214.372,163.618,2.42469
130,-214.965,164.13,2.42892
131,-215.577,164.696,2.42979
132,-216.19,165.232,2.43128
133,-216.712,165.69,2.4339
134,-217.387,166.167,2.43676
135,-218.011,166.714,2.43942
136,-218.738,167.276,2.43883
137,-219.423,167.875,2.43924
138,-219.959,168.414,2.43838
139,-220.513,168.925,2.43868
140,-221.287,169.575,2.43592
141,-222.087,170.246,2.43548
142,-222.872,170.961,2.43229
143,-223.718,171.664,2.43255
144,-224.659,172.472,2.4323
145,-225.649,173.383,2.43442
146,-226.795,174.281,2.4348
147,-227.819,175.187,2.43273
148,-229.028,176.255,2.43464
149,-230.213,177.415,2.44001
150,-231.414,178.494,2.44209
151,-232.908,179.633,2.44042
152,-234.24,180.856,2.43993
153,-235.518,182.045,2.43924
154,-236.62,183.009,2.43936
155,-237.933,184.111,2.43325
156,-239.632,185.536,2.43332
157,-241.249,186.975,2.4343
158,-242.706,188.254,2.43054
159,-244.1,189.476,2.42808
160,-245.551,190.829,2.42939
161,-247.003,192.143,2.43217
162,-248.549,193.523,2.43324
163,-250.323,195.075,2.44257
164,-251.994,196.635,2.44248
165,-253.532,197.991,2.44301
166,-255.342,199.515,2.44272
167,-257.073,200.91,2.44373
168,-258.778,202.305,2.44359
169,-260.439,203.741,2.44457
170,-262.227,205.378,2.4433
171,-264.038,207.112,2.43904
172,-265.667,208.636,2.43937
173,-267.235,209.995,2.4361
174,-268.905,211.531,2.43305
175,-270.502,212.94,2.42927
176,-272.091,214.388,2.43047
177,-273.587,215.69,2.43179
178,-275.024,217.068,2.42704
179,-276.437,218.329,2.42708
180,-277.784,219.533,2.4246
181,-278.939,220.599,2.42432
182,-280.042,221.499,2.42639
183,-281.143,222.459,2.43401
184,-282.412,223.559,2.43807
185,-283.459,224.517,2.43947
186,-284.403,225.402,2.44026
187,-285.324,226.241,2.44031
188,-286.126,226.945,2.44231
189,-287.072,227.773,2.44187
190,-287.757,228.313,2.4425
191,-288.542,229.074,2.43842
192,-289.523,229.973,2.44144
193,-290.594,230.825,2.44097
194,-291.565,231.641,2.43721
195,-292.399,232.424,2.44132
196,-293.186,233.083,2.44349
197,-294.08,233.937,2.43734
198,-295.014,234.688,2.44186
199,-295.885,235.367,2.43879
