id,x,y,yaw
125,-211.648,161.31,2.42772
126,-212.392,161.748,2.43076
127,-212.898,162.425,2.4293
128,-213.791,163.225,2.42712
129,-214.544,163.884,2.43097
130,-215.031,164.43,2.43186
131,-215.675,165.043,2.43489
132,-216.215,165.521,2.43517
133,-216.823,165.82,2.43881
134,-217.422,166.102,2.44082
135,-217.912,166.519,2.44538
136,-218.627,167.094,2.4417
137,-219.459,167.654,2.44002
138,-220.055,168.158,2.43639
139,-220.448,168.794,2.43497
140,-221.182,169.427,2.43629
141,-221.966,170.13,2.43531
142,-222.604,170.873,2.43145
143,-223.546,171.628,2.43254
144,-224.543,172.567,2.43589
145,-225.345,173.492,2.43735
146,-226.644,174.025,2.43589
147,-227.342,175.182,2.43621
148,-228.283,176.083,2.43598
149,-229.808,177.367,2.4416
150,-230.428,178.224,2.44051
151,-231.928,179.235,2.43719
152,-233.2,180.356,2.43832
153,-235.003,181.809,2.43915
154,-235.941,182.614,2.4402
155,-237.19,183.906,2.43903
156,-238.831,185.186,2.43585
157,-240.086,186.219,2.43735
158,-241.863,187.808,2.43452
159,-243.647,189.148,2.4297
160,-245.17,190.29,2.43263
161,-246.583,191.636,2.434
162,-248.496,193.242,2.43984
163,-249.923,194.503,2.44464
164,-250.975,195.863,2.44492
165,-252.921,197.39,2.44413
166,-254.686,198.907,2.44048
167,-256.46,200.444,2.44528
168,-258.459,201.864,2.44464
169,-260.327,203.341,2.44252
170,-262.398,205.416,2.44749
171,-263.264,206.315,2.44499
172,-265.341,208.309,2.44192
173,-267.095,209.83,2.43405
174,-268.563,211.177,2.42481
175,-270.198,212.579,2.42934
176,-272.224,214.506,2.43333
177,-273.161,215.379,2.4371
178,-274.408,216.65,2.42484
179,-276.176,218.126,2.42457
180,-277.409,219.228,2.42352
181,-278.64,220.351,2.42575
182,-279.798,221.068,2.42748
183,-280.944,222.098,2.43402
184,-282.523,223.5,2.44215
185,-283.214,224.178,2.44201
186,-284.151,225.114,2.43682
187,-284.509,225.27,2.43577
188,-285.351,226.168,2.4241
189,-283.024,223.591,2.43014
190,-283.768,224.434,2.4315
191,-284.257,224.985,2.43304
192,-288.7,228.754,2.44564
193,-290.291,230.335,2.43614
194,-291.665,231.642,2.43987
195,-295.348,234.658,2.45527
196,-293.476,233.12,2.45159
197,-294.248,233.977,2.44384
198,-295.146,234.83,2.44258
199,-295.926,235.293,2.43892
